Time (s),Sensor1,Sensor2,Sensor3,Sensor4,Sensor5,Sensor6,Sensor7,Sensor8
8.09208631515503,92484.8,92464.5,104956.0,104643.3,121684.9,99385.7,113082.1,95960.3
8.161707401275635,92473.9,92457.2,104920.2,104599.8,121626.6,99369.1,113009.8,95858.2
8.230140924453735,92468.4,92448.4,104877.6,104559.2,121573.4,99350.7,112928.1,95851.6
8.297614336013794,92464.6,92437.8,104848.2,104524.4,121521.3,99334.8,112854.3,95692.2
8.366885423660278,92463.4,92427.0,104819.4,104497.1,121476.5,99324.3,112781.7,95686.4
8.434106349945068,92448.6,92415.0,104795.0,104465.4,121429.7,99315.0,112717.9,95609.8
8.50242829322815,92437.0,92404.6,104767.7,104439.0,121385.6,99298.0,112650.8,95489.1
8.571768522262573,92425.6,92395.6,104743.4,104412.2,121343.5,99282.5,112590.1,95431.8
8.640184879302979,92417.8,92386.2,104710.1,104390.7,121306.5,99268.6,112519.1,95322.8
8.706942558288574,92412.0,92380.4,104675.2,104366.7,121266.6,99253.5,112463.9,95195.8
8.776747941970825,92405.9,92371.0,104614.4,104349.1,121228.6,99115.4,112404.9,95179.1
8.845426797866821,92398.1,92364.9,104588.7,104352.6,121190.6,98916.8,112350.2,95041.4
8.913063526153564,92384.6,92354.6,104567.7,104364.0,121157.4,98744.0,112290.6,94941.7
8.981149435043335,92390.0,92345.4,104548.8,104363.3,121123.5,98624.0,112237.0,94768.8
9.04953408241272,92378.8,92336.3,104526.3,104357.7,121094.3,98539.0,112175.9,94538.4
9.118795156478882,92365.7,92334.8,104504.3,104349.6,121066.0,98487.1,112113.0,94231.9
9.18683409690857,92352.4,92322.7,104484.8,104337.9,121035.9,98449.5,112037.3,93895.6
9.255818605422974,92337.5,92314.5,104464.0,104330.3,121008.1,98424.0,111958.3,93516.9
9.323359251022339,92324.0,92302.7,104448.0,104319.6,120983.0,98399.8,111869.6,93078.7
9.392118215560913,92317.0,92285.6,104430.9,104312.1,120957.8,98385.3,111782.0,92627.8
9.461437463760376,92304.3,92268.7,104410.6,104309.3,120932.6,98374.8,111680.7,92256.3
9.52893853187561,92288.0,92246.5,104392.9,104303.1,120909.3,98367.5,111570.2,91632.2
9.596867084503174,92282.2,92213.7,104376.9,104296.5,120887.1,98365.5,111391.1,90645.8
9.665426015853882,92260.6,92185.0,104358.5,104290.5,120864.6,98358.3,111248.2,90162.3
9.734979629516602,92251.2,92167.5,104340.7,104280.9,120844.8,98354.5,111135.6,90130.6
9.802607774734497,92240.6,92154.9,104322.3,104270.3,120822.4,98353.9,111048.6,90115.5
9.870416402816772,92230.5,92141.6,104308.0,104256.4,120802.2,98354.1,110952.4,90163.6
9.938196420669556,92214.8,92131.0,104300.8,104243.1,120783.5,98350.3,110850.0,90235.8
10.00685715675354,92201.0,92109.2,104283.8,104231.0,120768.3,98351.0,110683.9,89956.0
10.07548189163208,92194.3,92099.9,104264.4,104218.2,120750.1,98349.2,110532.8,89915.0
10.143964529037476,92176.4,92090.5,104247.8,104205.6,120732.9,98353.4,110225.5,89081.5
10.212395906448364,92166.1,92085.4,104230.1,104187.8,120716.1,98352.2,110039.1,89065.3
10.279905557632446,92162.7,92085.0,104211.1,104166.9,120695.5,98342.7,109946.7,89174.1
